0.5396177398404156,0.39743162108072055,0.5526159334126041,0.18118118118118118,0.082,0.391,0.35294117647058826,0.0,0.25,1.0
0.7288921877899425,0.48015343562374924,0.37916171224732464,0.935935935935936,0.578,0.703,0.411764705882353,0.0,0.25,1.0
0.5674522174800519,0.6137424949966646,0.2785374554102259,0.3353353353353354,0.37,0.394,0.5588235294117647,0.0,0.16666666666666666,1.0
0.3932083874559287,0.647098065376918,0.4720570749108205,0.11811811811811812,0.92,0.11,0.5588235294117647,0.0,0.41666666666666663,1.0
0.4811653367971794,0.4794863242161442,0.2315695600475624,0.21021021021021022,0.434,0.003,0.29411764705882354,0.0,0.25,1.0
0.42438300241232135,0.496164109406271,0.44307372175980975,0.973973973973974,0.118,0.084,0.3823529411764706,0.0,0.0,0.0
0.753200964928558,0.5532021347565044,0.5600475624256838,0.9149149149149151,0.589,0.062,0.20588235294117646,0.0,0.25,1.0
0.21024308777138612,0.530520346897932,0.4151307966706302,0.2812812812812813,0.264,0.064,0.7941176470588236,0.0,0.41666666666666663,1.0
0.7368714047133048,0.38559039359573055,0.33085612366230677,0.06706706706706708,0.065,0.674,0.2647058823529412,0.0,0.3333333333333333,1.0
0.6609760623492298,0.4307871914609741,0.16958977407847803,0.7087087087087087,0.825,0.564,0.588235294117647,1.0,0.25,0.0
0.4613100760809055,0.37391594396264183,0.34274673008323425,0.9919919919919921,0.144,0.706,0.5294117647058822,0.0,0.5,1.0
0.5674522174800519,0.4321214142761842,0.464922711058264,0.8238238238238238,0.946,0.399,0.35294117647058826,0.0,0.08333333333333333,1.0
0.3559101874188161,0.65260173448966,0.48320451843044,0.0830830830830831,0.486,0.32,0.6764705882352942,0.0,0.41666666666666663,1.0
0.4338467248097977,0.6005670446964644,0.5313614744351962,0.014014014014014016,0.198,0.295,0.29411764705882354,0.0,0.08333333333333333,1.0
0.4926702542215624,0.7233155436957973,0.3038049940546968,0.6656656656656658,0.622,0.051,0.411764705882353,0.0,0.3333333333333333,1.0
0.6413063648172203,0.5478652434956639,0.5653983353151011,0.1691691691691692,0.153,0.82,0.4705882352941177,0.0,0.3333333333333333,1.0
0.49675264427537574,0.7446631087391595,0.5052021403091558,0.7717717717717718,0.446,0.852,0.3235294117647059,0.0,0.3333333333333333,0.0
0.7583967340879568,0.7068045363575719,0.47042211652794297,0.955955955955956,0.677,0.75,0.3823529411764706,0.0,0.08333333333333333,0.0
0.6667285210614213,0.5150100066711142,0.5257134363852557,0.795795795795796,0.321,0.176,0.44117647058823534,0.0,0.08333333333333333,0.0
0.3967340879569493,0.6024016010673784,0.254013079667063,0.8268268268268268,0.553,0.806,0.5,0.0,0.25,0.0
0.4930413805900909,0.46747831887925295,0.5205112960760999,0.11511511511511513,0.565,0.333,0.5,0.0,0.08333333333333333,1.0
0.39339395064019295,0.316044029352902,0.36459571938168844,0.17217217217217218,0.876,0.919,0.3823529411764706,0.0,0.25,0.0
0.40786787901280386,0.5773849232821882,0.5117419738406659,0.5315315315315317,0.503,0.871,0.3823529411764706,0.0,0.41666666666666663,0.0
0.2961588420857302,0.4006004002668446,0.32877526753864444,0.09109109109109109,0.355,0.635,0.23529411764705882,0.0,0.3333333333333333,1.0
0.7801076266468732,0.45963975983989336,0.7110582639714625,0.967967967967968,0.538,0.586,0.35294117647058826,0.0,0.16666666666666666,1.0
0.8368899610317313,0.5013342228152102,0.48305588585017833,0.8898898898898899,0.897,0.947,0.4705882352941177,0.0,0.08333333333333333,1.0
0.5312673965485247,0.4618078719146098,0.29563020214030916,0.6486486486486487,0.619,0.014,0.44117647058823534,0.0,0.08333333333333333,0.0
0.2473557246242345,0.6612741827885258,0.2320154577883472,0.16216216216216217,0.752,0.228,0.29411764705882354,0.0,0.25,0.0
0.46836147708294673,0.7384923282188127,0.39090368608799053,0.03403403403403404,0.533,0.036,0.3235294117647059,0.0,0.16666666666666666,1.0
0.4600111337910558,0.7116410940627087,0.6912901307966707,0.7517517517517518,0.778,0.795,0.411764705882353,0.0,0.16666666666666666,1.0
0.6036370384115791,0.3617411607738493,0.5417657550535078,0.8298298298298299,0.375,0.942,0.3235294117647059,0.0,0.16666666666666666,1.0
0.5910187418816106,0.5175116744496332,0.5075802615933412,0.5045045045045046,0.436,0.145,0.588235294117647,0.0,0.3333333333333333,1.0
0.2679532380775654,0.5221814543028687,0.5766944114149821,0.02702702702702703,0.732,0.996,0.4705882352941177,1.0,0.16666666666666666,0.0
0.3264056411208016,0.44996664442961987,0.4460463733650416,0.48548548548548554,0.555,0.386,0.3235294117647059,0.0,0.25,1.0
0.5837817776953051,0.5268512341561042,0.3772294887039239,0.9299299299299301,0.719,0.806,0.44117647058823534,0.0,0.08333333333333333,1.0
0.5216181109667841,0.3755837224816545,0.3812425683709869,0.36936936936936937,0.615,0.638,0.2647058823529412,0.0,0.3333333333333333,0.0
0.4507329745778437,0.3207138092061375,0.42077883472057076,0.7887887887887889,0.085,0.906,0.5294117647058822,0.0,0.25,1.0
0.5919465578029318,0.38258839226150776,0.48558263971462545,0.7117117117117118,0.56,0.741,0.411764705882353,1.0,0.0,1.0
0.6789756912228613,0.363408939292862,0.5778834720570749,0.12912912912912913,0.573,0.044,0.29411764705882354,0.0,0.3333333333333333,0.0
0.6923362404898867,0.4934956637758507,0.5065398335315101,0.49349349349349353,0.419,0.819,0.411764705882353,0.0,0.41666666666666663,1.0
0.5203191686769345,0.4087725150100068,0.5126337693222355,0.5095095095095096,0.887,0.304,0.588235294117647,0.0,0.0,0.0
0.5308962701799962,0.5133422281521015,0.4084423305588585,0.43243243243243246,0.953,0.232,0.29411764705882354,0.0,0.08333333333333333,0.0
0.646502133976619,0.6165777184789861,0.48959571938168844,0.876876876876877,0.781,0.404,0.6176470588235294,0.0,0.0,1.0
0.6188532195212469,0.5351901267511676,0.29354934601664684,0.5545545545545546,0.965,0.443,0.23529411764705882,0.0,0.25,0.0
0.41547596956763777,0.5938959306204137,0.46536860879904873,0.8238238238238238,0.938,0.342,0.35294117647058826,1.0,0.16666666666666666,1.0
0.4466505845240304,0.5483655770513677,0.29652199762187875,0.943943943943944,0.787,0.306,0.6470588235294117,1.0,0.16666666666666666,1.0
0.6105028762293561,0.24766511007338232,0.30217003567181927,0.6756756756756758,0.837,0.638,0.5294117647058822,0.0,0.16666666666666666,1.0
0.565225459268881,0.506170780520347,0.326397146254459,0.7357357357357358,0.064,0.44,0.2647058823529412,0.0,0.3333333333333333,1.0
0.4833920950083503,0.49416277518345575,0.2549048751486326,0.7397397397397398,0.905,0.591,0.35294117647058826,0.0,0.25,1.0
0.6032659120430506,0.43845897264843237,0.35969084423305586,0.13913913913913917,0.714,0.16,0.6176470588235294,0.0,0.41666666666666663,1.0
0.6030803488587864,0.71314209472982,0.44426278240190253,0.966966966966967,0.94,0.981,0.411764705882353,0.0,0.0,1.0
0.5355353497866023,0.5900600400266846,0.5613852556480381,0.49949949949949957,0.649,0.36,0.44117647058823534,0.0,0.16666666666666666,0.0
0.4037854889589905,0.5807204803202135,0.5209571938168847,0.10110110110110111,0.991,0.082,0.3823529411764706,0.0,0.3333333333333333,1.0
0.6143997030989051,0.42911941294196143,0.5857609988109393,0.4564564564564565,0.007,0.173,0.29411764705882354,0.0,0.25,1.0
0.7114492484691037,0.662608405603736,0.44307372175980975,0.4444444444444445,0.039,0.225,0.7352941176470589,0.0,0.16666666666666666,1.0
0.4906290591946557,0.6099066044029354,0.48127229488703926,0.5665665665665666,0.345,0.2,0.588235294117647,0.0,0.16666666666666666,1.0
0.28836518834663205,0.7309873248832557,0.2840368608799049,0.05105105105105105,0.129,0.331,0.29411764705882354,0.0,0.25,1.0
0.792911486361106,0.5090060040026685,0.034928656361474464,0.46746746746746753,0.381,0.814,0.35294117647058826,0.0,0.41666666666666663,0.0
0.5010205975134533,0.2565043362241495,0.5475624256837098,0.6116116116116117,0.45,0.136,0.44117647058823534,0.0,0.0,0.0
0.6600482464279086,0.6219146097398267,0.15487514863258028,0.9659659659659661,0.972,0.629,0.588235294117647,0.0,0.25,0.0
0.7925403599925774,0.1891260840560374,0.39417360285374553,0.31531531531531537,0.037,0.178,0.411764705882353,0.0,0.41666666666666663,0.0
0.6518834663202819,0.47314876584389604,0.12752675386444706,0.06306306306306307,0.17,0.778,0.6764705882352942,0.0,0.3333333333333333,1.0
0.44832065318240855,0.5206804536357573,0.6336206896551724,0.15415415415415418,0.983,0.498,0.3823529411764706,0.0,0.08333333333333333,0.0
